,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
2z7d_Counting2,12.273714517320201,7.57002271006813,18.92744479495268,3.5582459505375366,11.35742208488455,10.0,5319.4,2696.6079103611305,1537.248463977115,0.28898907094354914,2719.6578216140842,5217.0,3822.4,6704.0,3170.0,7926.0,2893.8888888888887,711.674932730206,2840.0,2315.6,3423.4,1802.0,4285.0,1.0707356873393865,0.4443151224015583,0.8682867683834936,0.7527192365204418,1.4433724932328063,0.6671208464864367,2.1679789650736194,14730.57142857143,8430.74181660376,14464.0,6438.0,23097.0,1841.0,29310.0,1.6134595379111671,-1.2391960343610144,-1.8000415972589204e-17,0.43349225732663643,2.2491438373208528,0.5991062542103192,-0.023434891278401045,-0.230131390568212,0.1982612083606845,-0.7182969507180342,0.8313564529116013,234053.18968270457,130379.59992839355,103670.66759988257,0.0,2.9221544284407592,1.2576324909143466,55.70581110856543,44.294188891434565,0.1276595744680851,0.1702127659574468,953.3948698088204,474.78312137825515,2.008063949369548,0.10536051565782678
2z7d_Counting3,13.733200437042262,10.604453870625663,17.740981667652278,2.5062983723036645,7.1365277970266146,11.0,4511.272727272727,1262.3128613778758,786.1368248835673,0.1742605407407553,1263.1801138396693,4768.0,3536.0,5306.0,3382.0,5658.0,2481.4545454545455,620.4904751501557,2271.0,2006.0,2679.0,1801.0,4172.0,1.405865621813503,0.45357479774116993,1.3742233488511884,1.033430194220973,1.5037092812368016,0.8952973548148035,2.632971105700924,15117.541666666666,8308.727956087134,14856.0,6949.4000000000015,23702.0,1192.0,28488.0,1.9307518790218179,-1.4742990290541882,-1.1368683772161604e-17,0.5398267039530015,1.1521570020409522,0.169010158559115,0.011976958972245343,-0.34579835926676894,0.32292135083176265,-0.8927290512572629,0.7874062304503471,63743.86182344649,31805.614714544667,31931.658309594066,0.0,6.588799307758348,0.9960527075096651,49.901122538611226,50.09887746138877,0.09302325581395349,0.23255813953488372,446.29499212964515,370.87812014191405,1.2033467813061427,0.09531017980432521
2z7d_Math,13.450045749492261,8.023535704733886,19.828155981493722,3.4962324825691686,11.804620276759836,12.0,4767.666666666667,1312.2866296457903,1232.0080717628798,0.2584090201558162,1336.4008652822972,4740.0,3690.8,5739.2,3026.0,7478.0,2698.4,765.0057777559592,2584.5,2089.2,3210.8,1621.0,4315.0,1.276729130969336,0.47450588980317454,1.1331249803964143,0.9396443938626472,1.316732574462834,0.8796857819901525,2.54732030506992,15032.125,8836.72476237897,15390.5,5941.800000000001,23600.0,180.0,28786.0,1.8835799352762936,-1.932929687273246,-9.473903143468002e-18,0.5161406986215971,3.233704328289951,0.0706854180380484,-0.006521606778824443,-0.23367399531831348,0.23512763951429538,-0.7911650318435035,0.6763603773499222,16628.236833535644,8527.236024283677,8099.614463243052,0.0,1.3863460089144255,1.0527952982183557,51.285936748398086,48.71406325160192,0.11842105263157895,0.1973684210526316,463.96338734148884,656.0507375561236,0.7072065631231729,0.028513153103694844
2z7d_Reading,12.699714820140496,7.347538574577516,19.97336884154461,3.541373550111926,12.625830266967093,11.0,5120.545454545455,2049.8769133779715,1482.053143669672,0.28943267017658614,2063.9718990335114,4756.0,3860.0,6448.0,3004.0,8166.0,2927.0,426.58072051032866,2845.0,2528.0,3394.8,2288.0,3449.0,1.6948435019998909,0.28902702639113265,1.7504797541996169,1.4491290836231674,1.934063357025778,1.0539566536131155,2.0912535565458703,14104.545454545454,8805.358454978488,14367.0,4747.400000000001,22878.6,169.0,28332.0,1.2437162337122745,-1.6942251498357332,3.979039320256561e-17,0.593045391708447,-0.21472015853608095,-0.16978684000448466,-0.04561696235240546,-0.32068556333804976,0.46364346041310656,-1.02554523313829,0.9898080132563377,425127.6199137292,341184.32372176147,83936.13168674966,0.0,7.1645052180942725,4.064808764300268,80.25591791246721,19.744082087532792,0.07947019867549669,0.15894039735099338,724.7409330236563,776.0639277791488,0.9338675682268048,0.09531017980432521
2z7d_Relax,10.209316873779617,2.6836031845424455,18.75,4.206960007285794,16.066396815457555,7.6,7443.684210526316,7492.28148673975,4600.266045540267,0.6180092969332184,7495.4265463088295,5944.0,4288.4,8695.6,3200.0,22358.0,3634.35,2563.3229463920457,2679.5,2264.8,4091.2000000000007,1582.0,12417.0,1.6440870946657669,1.0146769541001326,1.3006923899458502,1.091812536563788,1.9486949411251397,0.9290845744193595,5.744271978178339,38861.85365853659,20927.243952369812,40665.0,21604.0,56610.0,724.0,73411.0,4.992051477770378,-4.220625249578167,3.434289889507151e-17,0.7016716628424328,19.398478847862766,0.9500574363206227,-0.024215040027087138,-0.1942291699388561,0.13834849169837557,-0.8042443835295591,0.93327185853373,1264326.9854863812,1190324.629592068,73999.52341072306,0.0,2.8324835900873824,16.08557156490526,94.14710830011647,5.852891699883527,0.0703125,0.1640625,2648.9215229160527,2009.9416934605617,1.317909634659772,0.1897579652914887
2z7d_Speaking,12.72002907739228,7.40009866798224,18.51851851851852,3.791562278062207,11.118419850536279,10.0,5197.4,2636.2697177434934,1675.2334882039577,0.3223214469165271,2639.7525136522427,4740.0,3520.0,6344.800000000001,3240.0,8108.0,2323.3333333333335,681.6744498333171,2185.5,1872.6000000000001,2584.2000000000003,1572.0,4257.0,1.2361091836400124,0.463614655670863,1.0226291657393074,0.90640973818499,1.3844213278364066,0.8302680307599433,2.263194600962253,13083.916666666666,8443.390629740454,11988.5,4717.000000000001,20803.200000000004,213.0,28093.0,1.7181715344952087,-0.9205104506620292,1.8947806286936006e-18,0.4701362514253913,1.7518718052623257,0.9833123388644037,-0.02828709975024935,-0.31405467637419465,0.24841154824614328,-0.680448506174683,0.8348712059834604,334893.70050571894,322081.62022122025,12811.189725235077,0.0,0.890559263588595,25.140648692977674,96.17454022757806,3.8254597724219295,0.08823529411764706,0.17647058823529413,932.0620972265848,816.4177700838229,1.1416484689338504,0.10536051565782678
2z7d_Stroop,12.850899086210195,7.616146230007616,18.714909544603866,3.674108353960534,11.098763314596251,11.0,5096.727272727273,2392.9287160297945,1534.6521720755484,0.3011054133281791,2396.767656657608,5026.0,3670.0,6894.0,3206.0,7878.0,2346.6666666666665,489.2663441884752,2378.0,1874.8000000000002,2678.6,1541.0,3337.0,1.035626846119717,0.41188522813344103,0.8933588726191353,0.7457339648375019,1.1753888979770166,0.6359977140985651,1.902149673654498,14382.16,8883.878583951944,14343.0,5988.200000000002,23463.000000000004,155.0,29108.0,1.4154507365909743,-1.393449729358041,1.6105635343895605e-17,0.42396374783225366,2.134225334924479,0.35089491044246274,-0.021312868630902683,-0.22510863282439433,0.21246388269832345,-0.6152918629509324,0.683754081255424,605976.9682757276,516395.46452801116,89579.64746758986,0.0,1.8562801265636788,5.764651671740998,85.21727283937692,14.782727160623086,0.08108108108108109,0.16216216216216217,846.028061000343,723.5038493332291,1.1693483894799321,0.09531017980432521
2z7d_Video1,11.015591492128767,3.1259768677711786,17.462165308498253,4.087412518136215,14.336188440727074,8.965517241379311,6475.615384615385,5105.659268850596,3256.198397812572,0.5028399934851863,5105.733436050104,6282.0,3792.0,7922.0,3436.0,19194.0,3127.8888888888887,1603.932651521654,2774.0,1873.2,4088.000000000001,1645.0,9298.0,1.8160615549678611,0.9590079174101952,1.3933573254186111,1.272388569282776,2.1577118662473227,1.1339491399308739,5.406220344135629,40771.25454545455,24439.418914545844,39250.0,15703.800000000001,66193.4,182.0,85588.0,4.477174899874401,-3.2299299709252307,-1.3884168399910003e-17,0.7483694616919023,8.881536831222666,0.6375001366492546,0.030572805786026114,-0.22953078216554074,0.24563953133235938,-1.1075493587410854,0.9334778972333603,634248.1738353412,583881.1538506118,50364.35358799629,0.0,2.666396733188673,11.593143011960994,92.0591706212643,7.940829378735696,0.0703125,0.1640625,1805.1231457161032,1453.8563131203853,1.2416104187364982,0.11249072968065876
2z7d_Video2,8.654094769706395,2.9565388784862523,13.799448022079117,3.6207789603203246,10.842909143592864,6.101694915254238,8726.833333333334,7392.341335004976,4696.462743976104,0.5381634511154605,7392.4515308768605,6790.0,4906.8,11711.6,4348.0,20294.0,3431.875,1274.9505811501087,3335.5,2442.0,4077.0,1514.0,6225.0,1.649809370708885,1.1792090422186796,1.1559573681303807,0.9979566310678833,1.58287050286909,0.9653083004381425,4.925083300151382,31012.266666666666,16760.9603025072,32603.5,16256.600000000002,48704.8,1136.0,57307.0,4.199913628070502,-4.121868133458024,3.6611015537469566e-17,0.7773624561277183,12.250337467497593,0.36234752489339556,-0.012013763191995357,-0.16638722567963238,0.14728369559011953,-1.0090772518042712,0.7719842460015043,1376510.2636978913,1374295.0010409749,2214.8228202872224,0.0,0.43983662908755,620.4988446266567,99.83909865502635,0.16090134497365227,0.0703125,0.1875,2613.587343413817,2190.0614222112245,1.1933854077822958,0.0059625829424376775
37ir_Baseline,13.164646154007608,7.263922518159807,17.657445556209534,3.138841367098638,10.393523038049729,11.0,4873.454545454545,1499.2980224091539,1376.3815778823416,0.2824242157272377,1514.3806654867196,4224.0,3860.0,5724.0,3398.0,8260.0,2693.0,909.996373619148,2630.5,1827.4,3255.2,1618.0,4637.0,1.4043499135520554,0.3959344275036306,1.2813542020210937,1.0089692301706559,1.8517681957133467,0.8646329209141214,1.8870685150868143,16270.173913043478,8583.716073002892,18170.0,7738.0,24334.800000000003,719.0,28598.0,1.1885356402332068,-1.1645184775202955,-4.357995445995281e-17,0.5218729977095722,-0.16347512097314176,0.15321240552367224,0.0016873097729609905,-0.31610221438285807,0.2860205406990213,-0.9198173278414412,1.0283315313843222,44183.40521672882,8703.615028278493,35475.806018387375,0.0,3.9841700629469066,0.24533945821463068,19.700609066572042,80.29939093342794,0.13138686131386862,0.17518248175182483,530.0818993325464,835.641178975761,0.6343415244115468,0.09531017980432521
37ir_Breathing,13.390043583748113,6.295907660020986,19.867549668874172,3.640614362211477,13.571642008853186,11.666666666666666,4895.142857142857,2591.357103939634,1593.7566249562185,0.3255791856269635,2591.368387097261,4248.0,3602.0,6178.400000000001,3020.0,9530.0,2331.3684210526317,590.3417128664877,2117.5,1846.6,2937.6000000000004,1543.0,3760.0,1.8158378273279743,0.6037228407373906,1.633044652268306,1.3506658064353996,2.258520711072194,1.1028208725278694,3.4382689867947613,45166.21333333333,25182.78870620082,43665.0,21105.6,71156.2,469.0,89061.0,2.5369107204659476,-2.631629942849342,5.052748343182935e-18,0.7169761037073203,1.2525131658575432,0.25906277370219793,-0.023642209285233938,-0.45190895737331377,0.40990536610390227,-1.0387107931781483,1.2455821947032728,389773.9492446288,197063.71157892857,192706.0240866376,0.0,4.213579062599575,1.0226131358007358,50.559007933857394,49.440992066142606,0.140625,0.1875,916.183090335824,658.441585715322,1.3914417166414164,0.02833955085352713
37ir_Counting1,13.343851817064591,9.331259720062208,19.392372333548803,3.09230867879237,10.061112613486594,11.0,4740.181818181818,1469.753026872202,1075.0741046916312,0.22680018318453346,1471.154512619256,4510.0,3740.0,5768.0,3094.0,6430.0,2663.9,642.3836003510675,2610.0,2056.2,3121.0,1748.0,3916.0,1.6846856622735855,0.3637373520508824,1.6584456337873312,1.3927871785338233,1.9781069347984372,1.011801448771519,2.3905767662862116,15157.91304347826,8203.894239206813,14553.0,7814.200000000001,23689.600000000002,1314.0,29164.0,1.5572987888919083,-1.4635078186775896,-1.6105635343895605e-17,0.6126609215535525,-0.3526206941524612,0.0041295803056813594,0.004384311840308087,-0.3935438832659867,0.4440805372965178,-1.0269662748140238,0.9918887348846253,96463.90653670869,80602.29180082642,15860.123942400787,0.0,1.4907934814885904,5.082071999786999,83.55823475889433,16.44176524110568,0.08955223880597016,0.17910447761194032,519.636165985394,576.6409844955525,0.9011433109285034,0.09531017980432521
37ir_Counting2,13.713472539010214,5.579319323042589,19.907100199071003,4.263241659960639,14.327780876028413,11.0,4980.181818181818,2845.033454987832,2124.3525566920307,0.42656124500040776,2847.857721165157,4544.0,3352.0,5780.0,3014.0,10754.0,2299.9166666666665,958.0354428319562,1898.5,1631.2,2474.2000000000003,1617.0,4352.0,1.726947707407368,0.4199085155074855,1.6819917092624896,1.4453821088998233,2.0058914377522985,1.1294917732650767,2.730673452254962,15530.2,8929.474645240894,16999.0,6067.4000000000015,24964.4,690.0,29101.0,1.9489454693610573,-1.3269344941536905,-9.473903143468003e-19,0.6384643385332113,-0.09850889748949543,0.42963576024777694,-0.08994057384348374,-0.4619077331975904,0.4280857564751427,-0.9137197805720944,1.098281160093104,239589.51289490526,107077.94079389414,132510.19590967632,0.0,1.3761913348002333,0.8080732207722513,44.69250534152111,55.30749465847889,0.08275862068965519,0.16551724137931037,1005.8712243622441,1182.421506908598,0.850687524275553,0.15674334039929194
37ir_Counting3,13.788505165213929,5.487470276202671,18.181818181818183,3.948923455614132,12.694347905615512,11.0,4954.363636363636,3608.8965682047474,2219.2612723700026,0.447940731697861,3608.929425743873,3878.0,3574.0,5492.0,3300.0,10934.0,2741.9,1116.5980879439119,2393.5,1883.4,3146.0000000000005,1762.0,5141.0,1.7850889784150654,0.5273799473769551,1.7097918677482107,1.4004918813589209,1.9774495622983213,1.1254438105927098,3.038553749226795,13719.04347826087,8758.140781845847,14131.0,4780.4,21319.200000000004,588.0,28883.0,2.1324747577139576,-1.9230171916975602,4.215886898843261e-17,0.6429921845742216,1.4475374047024134,0.07964898947994599,0.017214605618504027,-0.3116242231311291,0.29975279245421016,-1.1851825004067644,1.0494288269249885,364428.1964840181,266395.3975458346,98029.36794493286,0.0,3.43099325068326,2.7175060201906014,73.10024531046412,26.899754689535886,0.08163265306122448,0.2040816326530612,1275.937617989218,985.508297783433,1.294700025214407,0.09531017980432521
37ir_Math,14.332038220449302,9.049773755656108,19.815059445178335,2.6941700651839158,10.765285689522226,13.0,4352.153846153846,1513.4180868337592,909.3921762240507,0.20895221271364595,1517.8698890221124,3988.0,3747.6,4876.0,3028.0,6630.0,2155.0,398.3321478364507,2054.0,1812.0,2433.4,1556.0,3008.0,1.8865204937473916,0.5239686308407764,1.6170235258079546,1.4454626599503773,2.318103329407246,1.3935031492592653,3.0969906844655695,15123.74074074074,8580.044041122368,14607.0,6488.6,24348.600000000002,720.0,29009.0,2.1079484776308717,-2.675870089284249,3.4106051316484806e-17,0.7971048012765629,0.9609901117933797,-0.2056280590434791,0.05197198116953241,-0.5217597541335433,0.4482140542647385,-1.1578636243586662,1.3964948669036867,164890.88254018477,70424.6117895343,94464.58903744441,0.0,1.6817132060412412,0.745513345340644,42.71026327760067,57.28973672239933,0.12162162162162163,0.16216216216216217,535.0740959852611,367.04387321015327,1.457793291318341,0.08004270767353638
37ir_Reading,12.43855836446604,8.257638315441783,17.311021350259665,2.9886763474392466,9.053383034817882,9.0,5105.333333333333,1788.0363530980012,1199.4498739005312,0.23494056030958435,1792.9021166812204,5144.0,3830.8,6087.200000000001,3466.0,7266.0,2603.4,703.189618808469,2257.5,1954.1999999999998,3418.4,1690.0,3510.0,2.0428365158739217,0.36428286642328234,2.0991748578577454,1.8764391126389464,2.280573506643592,1.1968495055019313,2.5821236942035948,13953.47619047619,7969.522149856424,13164.0,5650.0,22023.0,1714.0,27748.0,1.704672496427313,-1.337905526462059,7.579122514774402e-17,0.7241216929020546,-0.7991550009036272,0.2619992696601199,-0.05267510144849267,-0.5657882273659494,0.5572941571899817,-1.0939938742529183,1.2919486515771939,228589.81329475183,209600.82523649407,18987.695859387462,0.0,1.2921988702949394,11.038770938226715,91.69350421956531,8.306495780434691,0.1,0.15000000000000002,632.1663151418303,601.9551218737157,1.0501884478930517,0.11778303565638337
37ir_Relax,11.910754839855665,6.153846153846154,19.26782273603083,3.502123286306619,13.113976582184677,10.4,5488.7692307692305,2392.528896711595,1629.1085884309273,0.2968076302604207,2395.806669996559,5255.0,4150.0,6532.0,3114.0,9750.0,2562.035714285714,657.4347051849579,2604.5,1940.6,3135.6,1508.0,3820.0,1.5806677481568043,0.5907403872499593,1.400762733569247,1.1664997199512654,1.731276631077806,0.9348250129241167,3.2011830038322824,37400.92857142857,21227.191799886856,35875.0,16581.0,58494.0,1310.0,73821.0,2.4419163320783572,-2.1998693778799643,1.3263464400855203e-17,0.6201761941430065,2.6342310677278924,0.34639078824431174,-0.017303296080036397,-0.3332505148107152,0.30997141382491505,-0.9452935096418665,0.9045025242343337,354121.03439701564,299600.38923975156,54517.18578785432,0.0,3.459369409745889,5.495521914971965,84.60477829048607,15.395221709513947,0.09375,0.1640625,845.8867035247688,761.7395533907899,1.1104670878115863,0.008909121041292156
37ir_Speaking,11.947779085853139,6.317119393556538,18.951358180669615,4.00875790216275,12.634238787113077,10.0,5684.2,3421.0721877183837,2049.50988287444,0.36056259154752474,3421.5563060624263,4818.0,3876.0,7581.2,3166.0,9498.0,2663.0,741.2995346012299,2489.0,2103.4,3564.2,1651.0,3877.0,1.8996650009798621,0.5840608996872766,1.7453422731464419,1.450462289470206,2.431755229748856,1.1843784721743853,2.970575620381812,15361.727272727272,8799.152145012291,15572.5,6238.6,23738.2,942.0,29363.0,2.0381694392849017,-1.7741766748375005,2.6526928801710407e-17,0.7465060746955399,0.09100943157586361,0.2133416609705255,-0.002326726153665224,-0.49042945652803005,0.44281986884658986,-1.2039308493189254,1.3872193361778205,503616.966965743,431549.71374414174,72062.65395883609,0.0,4.599262765153254,5.988534837901658,85.69084903781842,14.30915096218158,0.11842105263157895,0.15789473684210528,1209.5316714321832,834.3581550294797,1.4496552399484222,0.10536051565782678
37ir_Stroop,9.578197299024115,5.7948618891249755,14.388489208633093,2.620390667916583,8.593627319508117,8.0,6770.5,3300.116856310716,1923.5110475378092,0.2841017720312841,3316.8894206125456,6184.0,5312.8,8370.0,4170.0,10354.0,2637.909090909091,1175.1282680120462,2115.0,1959.0,2591.0,1824.0,5773.0,1.1616983671850087,0.3531283468800017,1.0251938910909406,0.9626596312256703,1.363754135009037,0.6917958010909029,1.8894570414007474,15706.047619047618,9159.683631863474,16535.0,8003.0,25225.0,156.0,29173.0,1.3934368787396083,-0.8095903287177276,-3.363235615931141e-17,0.39712190692281174,1.058462822754005,0.7894369828844389,-0.031492613478088904,-0.2740127014189667,0.1948272360426011,-0.5658220521096707,0.6636527082465422,372854.7344332057,346390.9742809926,26460.974485797116,0.0,2.7856664159672326,13.090635587397484,92.90308805591148,7.096911944088522,0.13138686131386862,0.17518248175182483,1166.7675039026692,688.412755873233,1.6948661888501124,0.1335313926245223
